,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
531,1,0,1,0,0,0,0,1,0,0,0,1
532,1,0,0,1,0,0,1,0,0,0,0,1
533,1,0,1,0,0,0,0,1,0,0,0,0
534,0,0,1,0,0,0,1,1,0,1,0,1
535,1,0,1,0,0,0,1,0,0,0,0,1
536,1,0,0,1,0,0,1,0,0,0,0,1
537,0,0,1,0,0,0,0,0,0,0,0,0
538,1,0,1,0,0,0,0,0,0,0,0,0
539,0,0,1,0,0,0,0,1,0,0,1,0
540,0,0,1,0,0,0,0,0,0,0,0,1
541,1,0,1,0,0,0,0,1,0,0,0,1
542,0,0,1,0,0,0,0,1,0,0,0,0
543,1,0,0,1,0,0,1,0,0,0,0,0
544,1,0,1,0,0,0,0,1,0,1,0,1
545,1,0,0,1,0,0,0,1,0,0,0,1
546,1,0,1,0,0,0,0,0,0,0,1,0
547,1,0,0,1,0,0,0,0,0,0,0,0
548,0,0,1,0,0,0,0,0,0,1,0,0
549,1,0,1,0,0,0,0,0,0,0,0,0
550,1,0,1,0,0,0,1,1,0,1,1,1
551,0,0,1,0,0,0,0,0,0,0,0,0
552,1,0,1,0,0,0,0,1,0,1,0,1
553,1,0,0,1,0,0,0,1,0,0,0,0
554,0,0,1,0,0,0,0,1,0,0,0,0
555,0,0,0,1,0,0,0,0,0,0,0,0
556,1,0,0,1,0,0,0,1,0,1,0,1
557,1,0,1,0,0,1,0,0,0,1,0,1
558,0,0,1,0,0,0,0,0,0,1,0,0
559,1,0,0,1,0,0,0,0,0,1,0,0
560,1,0,1,0,0,0,0,0,0,0,0,1
561,0,0,1,0,0,0,1,0,0,0,0,0
562,1,0,0,1,0,0,1,1,0,1,0,1
563,1,0,0,1,0,0,0,0,0,0,0,1
564,1,0,0,1,0,0,1,0,0,1,0,1
565,0,0,0,1,0,0,0,1,0,0,0,0
566,0,0,1,0,0,0,0,0,0,0,0,1
567,1,0,0,1,0,0,0,1,0,0,0,1
568,1,0,0,1,0,0,0,1,0,1,0,0
569,1,0,1,0,0,0,0,1,0,0,1,1
570,0,0,1,0,0,0,0,0,0,0,0,0
571,1,0,0,1,0,0,0,1,0,1,0,1
572,1,0,1,0,0,0,0,1,0,1,0,1
573,1,0,0,1,0,0,0,0,0,1,0,1
574,1,0,1,0,0,0,0,0,0,0,0,1
575,1,0,1,0,0,0,0,1,0,1,0,1
576,0,0,1,0,0,0,0,0,0,0,0,0
577,1,0,1,0,0,0,0,0,0,0,0,0
578,0,0,1,0,0,0,0,0,0,0,0,0
579,0,0,1,0,0,0,0,0,0,0,0,0
580,1,0,1,0,0,0,0,0,0,0,1,0
581,0,0,1,0,0,0,0,1,0,1,0,1
582,0,0,0,1,0,0,0,1,0,1,0,0
583,1,0,1,0,0,0,0,1,0,0,0,0
584,1,0,1,0,0,0,0,0,0,1,0,1
585,1,0,0,1,0,0,0,1,0,1,0,1
586,1,0,1,0,0,0,0,0,0,0,0,0
587,0,0,1,0,0,0,0,1,0,1,0,0
588,0,0,1,0,0,0,0,0,0,0,0,0
589,1,0,0,1,0,0,0,1,0,1,0,1
590,1,0,1,0,0,0,0,1,0,0,0,1
591,0,0,0,1,0,0,0,1,0,0,0,1
592,0,0,1,0,0,0,1,1,0,0,1,0
593,1,0,0,1,0,0,1,1,0,1,0,1
594,1,0,0,1,0,0,0,0,0,0,0,1
595,1,0,1,0,0,0,0,0,0,0,0,1
596,0,0,1,0,0,0,0,1,0,0,1,0
597,1,0,1,0,0,0,0,1,0,0,0,0
598,1,0,0,1,0,0,0,0,0,1,1,1
599,1,0,1,0,0,0,0,0,0,0,0,0
600,0,0,1,0,0,0,0,1,0,0,0,0
601,0,0,1,0,0,0,0,1,0,0,0,0
602,1,0,0,1,0,0,0,1,0,1,0,1
603,0,0,1,0,0,0,0,0,0,0,0,0
604,1,0,1,0,0,0,0,0,0,0,0,1
605,1,0,1,0,0,0,0,1,0,1,0,1
606,0,0,1,0,0,0,0,0,0,0,0,0
607,1,0,0,1,0,0,1,1,0,1,0,1
608,1,0,1,0,0,0,0,1,0,1,0,1
609,1,0,0,1,0,0,0,0,0,1,0,1
610,1,0,1,0,0,0,0,1,0,0,0,1
611,0,0,1,0,0,0,0,0,0,0,0,1
612,0,0,1,0,0,0,0,0,0,1,0,0
613,1,0,0,1,0,0,0,0,0,0,1,1
614,1,0,0,1,0,0,0,0,0,0,0,0
615,1,0,1,0,0,0,0,0,0,0,0,1
616,1,0,0,1,0,0,0,1,0,1,0,1
617,1,0,0,1,0,0,0,0,0,0,0,0
618,1,0,1,0,0,0,0,0,0,1,0,1
619,0,0,1,0,0,0,0,0,0,0,0,0
620,1,0,1,0,0,0,0,0,0,0,0,0
621,0,0,1,0,0,0,0,0,0,0,0,0
622,1,0,0,1,0,0,0,1,0,1,0,1
623,0,0,1,0,0,0,0,1,0,1,0,0
624,1,0,0,1,0,0,0,1,0,1,0,1
625,1,0,1,0,0,0,0,0,0,0,0,0
626,1,0,0,1,0,1,0,0,0,1,0,1
627,1,0,0,1,0,0,0,0,0,0,0,0
628,1,0,0,1,0,0,0,0,0,1,0,1
629,1,0,0,1,0,0,0,0,0,0,0,1
630,0,0,0,1,0,0,0,1,0,0,1,1
631,0,0,1,0,0,0,0,0,0,0,1,1
632,1,0,1,0,0,0,0,0,0,0,0,0
633,0,0,1,0,0,0,0,0,0,0,0,0
634,1,0,1,0,0,0,0,0,0,0,0,0
635,1,0,0,1,0,0,1,1,0,1,0,1
636,1,0,1,0,0,0,0,1,0,0,0,0
637,1,0,0,1,0,0,0,1,0,1,0,1
638,1,0,1,0,0,0,1,1,0,0,0,0
639,1,0,0,1,0,0,0,1,0,0,0,1
640,0,0,0,1,0,0,0,1,0,0,0,0
641,1,0,0,1,0,0,0,1,0,0,0,0
642,0,0,1,0,0,0,0,1,0,0,0,0
643,1,0,1,0,0,0,0,0,0,0,0,0
644,1,0,1,0,0,0,0,1,0,0,0,1
645,1,0,1,0,0,0,0,0,0,1,0,1
646,0,0,1,0,0,0,0,1,0,0,0,0
647,0,0,1,0,0,0,0,0,0,0,0,0
648,1,0,0,1,0,0,0,1,0,1,1,1
649,1,0,0,1,0,0,1,0,0,1,0,1
650,0,0,1,0,0,0,0,1,0,0,0,0
651,0,0,1,0,0,0,0,1,0,1,0,1
652,1,0,0,1,0,0,0,1,0,0,0,1
653,1,0,0,1,0,0,0,0,0,0,0,0
654,1,0,0,1,0,0,0,0,0,1,0,1
655,0,0,1,0,0,0,0,0,0,0,0,0
656,1,0,0,1,0,0,0,0,0,1,1,1
657,1,0,0,1,0,0,0,0,0,0,0,1
658,0,0,1,0,0,0,0,0,0,1,0,0
659,1,0,1,0,0,0,0,0,0,0,1,0
660,1,0,1,0,0,0,0,0,0,0,0,1
661,0,0,1,0,0,0,0,0,0,1,0,1
662,0,0,1,0,0,0,0,0,0,0,0,0
663,1,0,1,0,0,0,0,1,0,0,0,0
664,1,0,1,0,0,0,0,1,0,0,0,0
665,0,0,1,0,0,0,0,1,0,0,0,0
666,1,0,0,1,0,0,0,1,0,0,0,0
667,1,0,1,0,0,0,0,0,0,0,0,0
668,1,0,1,0,0,0,0,1,0,1,0,1
669,0,0,1,0,0,0,0,0,0,0,0,1
670,0,0,0,1,0,0,0,1,0,0,0,0
671,1,0,0,1,0,0,1,0,0,1,0,1
672,1,0,0,1,0,0,0,1,0,1,0,1
673,1,0,0,1,0,0,0,1,0,0,0,1
674,0,0,0,1,0,0,0,0,0,0,0,1
675,1,0,0,1,0,0,0,0,0,0,0,0
676,0,0,1,0,0,0,0,0,0,0,0,1
677,0,0,0,1,0,0,1,0,0,0,0,0
678,1,0,1,0,0,0,0,0,0,0,1,1
679,1,0,1,0,0,0,0,1,0,0,0,0
680,0,0,1,0,0,0,0,0,0,0,0,0
681,0,0,1,0,0,0,0,0,0,0,0,0
682,1,0,1,0,0,0,0,0,0,0,0,0
683,1,0,1,0,0,0,0,0,0,0,0,0
684,1,0,1,0,0,0,0,1,0,0,1,0
685,1,0,1,0,0,0,1,0,0,0,0,1
686,1,0,0,1,0,0,0,1,0,1,0,1
687,0,0,1,0,0,0,0,0,0,0,0,0
688,1,0,1,0,0,0,0,1,0,0,0,0
689,0,0,1,0,0,0,0,1,0,0,0,0
690,1,0,1,0,0,0,0,0,0,0,0,0
691,0,0,1,0,0,0,0,0,0,0,0,0
692,1,0,1,0,0,0,0,1,0,1,0,1
693,1,0,0,1,0,0,0,0,0,0,0,1
694,1,0,0,1,0,0,0,1,0,1,0,1
695,1,0,1,0,0,0,0,0,0,1,0,1
696,1,0,1,0,0,0,0,0,0,0,0,1
697,1,0,0,1,0,0,1,1,0,1,0,1
698,1,0,0,1,0,0,1,0,0,0,0,1
699,1,0,1,0,0,0,0,0,0,1,0,1
700,0,0,1,0,0,0,0,0,0,0,0,0
701,0,0,0,1,0,0,0,0,0,0,0,0
702,1,0,0,1,0,0,0,1,0,1,0,1
703,1,0,1,0,0,0,1,1,0,1,0,1
704,1,0,1,0,0,0,0,1,0,1,0,1
705,1,0,0,1,0,0,0,0,0,0,0,0
706,1,0,0,1,0,0,1,1,0,1,0,1
707,0,0,1,0,0,0,0,1,0,0,1,0
708,0,0,1,0,0,0,0,0,0,0,0,0
709,1,0,0,1,0,0,0,0,0,0,0,1
710,0,0,1,0,0,0,0,1,0,0,0,0
711,0,0,1,0,0,0,0,0,0,0,0,0
712,0,0,0,1,0,0,0,1,0,0,0,0
713,1,0,0,1,0,0,0,1,0,0,0,0
714,1,0,1,0,0,0,0,1,0,0,0,0
715,0,0,0,1,0,0,0,1,0,0,0,0
716,0,0,1,0,0,0,0,0,0,0,0,0
717,0,0,0,1,0,0,0,1,0,1,0,0
718,0,0,1,0,0,0,0,0,0,0,0,0
719,1,0,1,0,0,0,0,1,0,0,0,0
720,1,0,0,1,0,0,0,0,0,1,0,1
721,1,0,1,0,0,0,1,1,0,1,0,1
722,1,0,1,0,0,0,0,1,0,0,0,0
723,0,0,1,0,0,0,0,0,0,0,0,0
724,0,0,1,0,0,0,0,1,0,0,0,0
725,1,0,1,0,0,0,0,0,0,0,0,0
726,1,0,0,1,0,0,0,0,0,0,0,1
727,1,0,1,0,0,0,0,1,0,1,1,1
728,0,0,1,0,0,0,0,1,0,0,0,0
729,1,0,0,1,0,0,0,0,0,1,0,1
730,0,0,1,0,0,0,0,1,0,0,0,0
731,1,0,1,0,0,0,0,0,0,1,0,0
732,1,0,0,1,0,0,0,1,0,0,0,1
733,1,0,1,0,0,0,0,0,0,0,0,0
734,1,0,1,0,0,0,0,0,0,0,0,1
735,1,0,1,0,0,0,0,0,0,0,0,0
736,1,0,1,0,0,0,0,0,0,1,0,1
737,1,0,1,0,0,0,0,1,0,1,0,1
738,1,0,0,1,0,0,0,0,0,0,0,1
739,0,0,1,0,0,0,0,1,0,0,0,0
740,0,0,1,0,0,0,0,1,0,1,0,0
741,0,0,0,1,0,0,0,0,0,1,0,0
742,0,0,1,0,0,0,0,0,0,0,0,0
743,1,0,1,0,0,0,0,1,0,0,0,0
744,1,0,0,1,0,0,0,1,0,1,0,1
745,1,0,1,0,0,0,0,1,0,1,0,1
746,1,0,0,1,0,0,1,1,0,1,0,1
747,1,0,1,0,0,0,0,0,0,0,0,0
748,0,0,1,0,0,0,0,0,0,0,0,0
749,1,0,0,1,0,0,0,0,0,1,0,0
750,0,0,1,0,0,0,0,0,0,0,0,0
751,1,0,1,0,0,0,0,0,0,0,0,0
752,0,0,1,0,0,0,0,1,0,0,0,0
753,0,0,1,0,0,0,0,0,0,0,0,0
754,1,0,1,0,0,0,1,0,0,0,0,0
755,0,0,1,0,0,0,0,0,0,0,0,0
756,0,0,1,0,0,0,0,0,0,0,0,0
757,1,0,1,0,0,0,0,0,0,1,0,1
758,1,0,0,1,0,0,0,1,0,0,0,1
759,1,0,0,1,0,0,0,1,0,1,0,1
760,1,0,1,0,0,0,0,0,0,0,0,0
761,1,0,0,1,0,0,1,1,0,1,0,0
762,1,0,0,1,0,0,1,1,0,1,0,1
763,0,0,1,0,0,0,0,1,0,0,0,0
764,1,0,0,1,0,0,0,1,0,0,0,1
765,1,0,1,0,0,0,0,1,0,1,0,1
766,1,0,0,1,0,0,0,1,0,1,0,1
767,1,0,1,0,0,0,0,1,0,0,0,0
768,1,0,1,0,0,0,0,1,0,0,0,0
769,1,0,1,0,0,0,0,0,0,0,0,0
770,1,0,1,0,0,0,1,1,0,0,0,0
771,1,0,1,0,0,0,0,0,0,1,0,0
772,1,0,0,1,0,0,0,1,0,1,0,1
773,1,0,0,1,0,0,1,1,0,1,0,1
774,1,0,1,0,0,0,0,1,0,1,0,1
775,1,0,1,0,0,0,1,0,0,1,0,1
776,1,0,1,0,0,0,1,0,0,0,0,1
777,1,0,0,1,0,0,0,0,0,1,0,1
778,1,0,1,0,0,0,0,0,0,0,0,0
779,1,0,0,1,0,0,1,1,0,1,0,1
780,1,0,1,0,0,0,0,1,0,1,0,1
781,1,0,1,0,0,0,0,1,0,0,0,1
782,0,0,1,0,0,0,0,0,0,0,0,0
783,1,0,0,1,0,0,0,1,0,1,0,1
784,0,0,0,1,0,0,0,0,0,0,0,0
785,1,0,0,1,0,0,0,1,0,1,0,1
786,1,0,1,0,0,0,0,1,0,0,0,0
787,0,0,0,1,0,0,0,1,0,0,0,0
788,1,0,1,0,0,0,1,1,0,1,0,1
789,1,0,0,1,0,0,0,1,0,0,0,1
790,0,0,0,1,0,0,0,0,0,0,0,0
791,1,0,1,0,0,0,0,1,0,0,0,0
792,1,0,0,1,0,0,0,0,0,0,0,1
793,1,0,1,0,0,0,0,0,0,1,0,1
794,1,0,1,0,0,0,1,1,0,1,0,1
795,1,0,0,1,0,0,0,1,0,0,0,0
796,1,0,0,1,0,0,0,0,0,0,0,1
797,0,0,1,0,0,0,0,0,0,0,0,0
798,1,0,1,0,0,0,0,1,0,0,0,0
799,1,0,0,1,0,0,0,1,0,0,0,1
800,1,0,1,0,0,0,0,0,0,0,0,1
801,1,0,0,1,0,0,1,1,0,0,0,1
802,1,0,0,1,0,0,0,1,0,0,0,1
803,1,0,1,0,0,0,0,1,0,1,0,1
804,1,0,1,0,0,0,0,0,0,1,0,1
805,1,0,0,1,0,0,1,1,0,1,0,1
806,1,0,0,1,0,0,0,1,0,0,0,1
807,0,0,1,0,0,0,1,1,0,1,0,1
808,0,0,1,0,0,0,0,1,0,0,0,0
809,0,0,1,0,0,0,0,0,0,0,0,0
810,0,0,1,0,0,0,0,1,0,0,0,0
811,1,0,1,0,0,0,0,1,0,0,0,0
812,1,0,0,1,0,0,0,0,0,0,0,1
813,1,0,1,0,0,0,0,0,0,0,0,0
814,0,0,0,1,0,0,0,1,0,0,0,0
815,1,0,1,0,0,0,0,1,0,0,0,1
816,0,0,1,0,0,0,0,0,0,0,0,0
817,0,0,1,0,0,0,0,0,0,0,0,0
818,1,0,0,1,0,0,1,1,0,0,0,1
819,0,0,0,1,0,0,0,0,0,1,0,0
820,0,0,0,1,0,0,0,1,0,0,0,0
821,1,0,0,1,0,0,0,0,0,0,0,1
822,0,0,1,0,0,0,0,1,0,0,0,0
823,1,0,0,1,0,0,0,0,0,0,0,0
824,1,0,0,1,0,0,0,0,0,0,0,0
825,1,0,0,1,0,0,0,1,0,0,1,0
826,1,0,1,0,0,0,0,0,0,0,0,1
827,0,0,0,1,0,0,0,0,0,0,0,0
828,1,0,1,0,0,0,0,1,0,1,0,1
829,1,0,1,0,0,0,0,1,0,1,0,1
830,0,0,1,0,0,0,0,0,0,0,0,0
831,1,0,1,0,0,0,1,1,0,1,0,1
832,1,0,0,1,0,0,0,0,0,1,0,0
833,1,0,0,1,0,0,1,0,0,1,0,1
834,1,0,0,1,0,0,0,0,0,0,0,0
835,1,0,0,1,0,0,0,0,0,0,0,0
836,1,0,0,1,0,0,0,0,0,1,0,1
837,1,0,0,1,0,0,0,1,0,0,0,1
838,0,0,1,0,0,0,0,0,0,0,0,1
839,1,0,0,1,0,0,0,1,0,1,0,1
840,1,0,0,1,0,0,1,0,0,0,0,0
841,1,0,1,0,0,0,0,1,0,1,1,0
842,1,0,1,0,0,0,0,1,0,1,0,1
843,1,0,1,0,0,0,1,0,0,0,0,1
844,1,0,1,0,0,0,0,0,0,0,0,0
845,0,0,1,0,0,0,1,1,0,1,0,1
846,0,0,1,0,0,0,0,0,0,1,0,0
847,1,0,1,0,0,0,0,1,0,0,0,0
848,1,0,0,1,0,0,1,0,0,1,0,1
849,1,0,0,1,0,0,0,1,0,1,0,1
850,1,0,0,1,0,0,0,0,0,1,0,1
851,0,0,1,0,0,0,0,1,0,0,1,0
852,1,0,0,1,0,0,0,0,0,0,0,1
853,1,0,1,0,0,0,0,1,0,0,0,0
854,0,0,1,0,0,0,0,1,0,0,0,0
855,1,0,1,0,0,0,0,0,0,0,0,0
856,0,0,0,1,0,0,0,1,0,0,0,0
857,1,0,1,0,0,0,0,1,0,0,0,0
858,1,0,0,1,0,0,0,0,0,0,0,0
859,1,0,0,1,0,0,1,1,0,1,0,1
860,1,0,1,0,0,0,0,0,0,0,0,0
861,0,0,0,1,0,0,0,0,0,0,0,0
862,0,0,1,0,0,0,0,0,0,0,1,0
863,1,0,0,1,0,0,0,1,0,1,0,1
864,1,0,1,0,0,0,0,0,0,0,0,0
865,1,0,1,0,0,0,0,0,0,1,0,1
866,0,0,1,0,0,0,0,0,0,0,0,0
867,1,0,0,1,0,0,0,1,0,1,0,1
868,1,0,1,0,0,0,0,0,0,0,0,0
869,0,0,0,1,0,0,0,0,0,0,0,0
870,1,0,0,1,0,0,1,0,0,0,0,1
871,1,0,1,0,0,0,0,0,0,0,0,0
872,1,0,0,1,0,0,0,0,0,0,0,0
873,1,0,1,0,0,0,0,0,0,1,0,1
874,1,0,0,1,0,0,1,1,0,1,0,1
875,1,0,1,0,0,0,0,0,0,1,0,0
876,0,0,0,1,0,0,0,0,0,0,0,0
877,0,0,1,0,0,0,0,1,0,0,0,1
878,1,0,0,1,0,0,0,0,0,0,0,1
879,1,0,0,1,0,0,0,1,0,0,0,1
880,1,0,0,1,0,0,0,1,0,0,0,1
881,0,0,0,1,0,0,0,1,0,0,0,0
882,0,0,1,0,0,0,0,1,0,0,0,0
883,0,0,1,0,0,0,0,1,0,0,0,0
884,1,0,0,1,0,0,0,1,0,0,0,0
885,1,0,0,1,0,0,1,0,0,0,0,1
886,0,0,1,0,0,0,0,0,0,0,0,0
887,1,0,1,1,0,0,0,1,0,1,0,1
888,1,0,0,1,0,0,0,1,0,0,0,0
889,0,0,1,0,0,0,0,0,0,0,0,0
890,1,0,1,0,0,0,0,0,0,0,0,1
891,1,0,1,0,0,0,0,0,0,1,0,1
892,0,0,1,0,0,0,0,0,0,0,0,0
893,1,0,0,1,0,0,1,1,0,0,0,0
894,1,0,1,0,0,0,0,0,0,1,0,0
895,0,0,1,0,0,0,0,0,0,0,0,0
896,0,0,1,0,0,0,0,0,0,0,0,0
897,1,0,1,0,0,0,0,1,0,1,0,1
898,1,0,1,0,0,0,1,1,0,1,0,1
899,1,0,0,1,0,0,0,1,0,0,0,0
900,1,0,1,0,0,0,0,1,0,1,0,1
901,0,0,0,1,0,0,0,0,0,0,0,0
902,0,0,0,1,0,0,0,0,0,1,0,1
903,1,0,1,0,0,0,0,1,0,0,0,0
904,1,0,1,0,0,0,1,1,0,1,0,1
905,0,0,0,1,0,0,0,1,0,1,0,0
906,1,0,1,0,0,0,0,0,0,1,0,1
907,1,0,0,1,0,0,0,0,0,0,0,0
908,1,0,0,1,0,0,0,1,0,1,0,0
909,0,0,1,0,0,0,0,1,0,0,0,0
910,1,0,1,0,0,0,0,1,0,1,1,1
911,1,0,1,0,0,0,0,0,0,1,0,1
912,1,0,0,1,0,0,0,0,0,0,0,1
913,1,0,0,1,0,0,0,0,0,1,0,1
914,1,0,0,1,0,0,0,1,0,1,1,1
915,1,0,0,1,0,0,0,1,0,1,0,1
916,0,0,1,0,0,0,0,1,0,0,0,0
917,1,0,0,1,0,0,1,1,0,1,0,1
918,1,0,1,0,0,0,0,0,0,0,0,0
919,0,0,1,0,0,0,0,1,0,0,1,0
920,1,0,0,1,0,0,0,1,0,0,0,1
921,1,0,1,0,0,0,0,1,0,1,1,1
922,1,0,1,0,0,0,0,1,0,0,0,0
923,1,0,1,0,0,0,0,1,0,0,0,0
924,0,0,1,0,0,0,0,0,0,0,0,0
925,1,0,1,0,0,0,0,1,0,0,0,1
926,1,0,1,0,0,0,0,1,0,1,0,1
927,0,0,1,0,0,0,1,1,0,1,0,1
928,1,0,1,0,0,0,1,0,0,0,0,1
929,1,0,1,0,0,0,0,1,0,0,0,0
930,0,0,0,1,0,0,0,1,0,0,1,1
931,1,0,0,1,0,0,0,0,0,0,0,0
932,1,0,1,0,0,0,0,0,0,0,0,0
933,1,0,1,0,0,0,0,1,0,0,0,0
934,0,0,1,0,0,0,0,0,0,0,0,0
935,0,0,0,1,0,0,0,0,0,0,0,0
936,1,0,1,0,0,0,0,1,0,1,0,1
937,0,0,1,0,0,0,1,0,0,0,0,0
938,1,0,0,1,0,0,0,0,0,1,0,1
939,0,0,0,1,0,0,0,0,0,0,0,0
940,0,0,1,0,0,0,0,1,0,0,0,0
941,1,0,1,0,0,0,0,1,0,0,0,0
942,1,0,1,0,0,0,0,1,0,1,0,1
943,0,0,1,0,0,0,0,1,0,1,1,1
944,0,0,0,1,0,0,0,0,0,0,0,0
945,0,0,0,1,0,0,0,1,0,0,0,0
946,0,0,0,1,0,0,0,1,0,1,0,0
947,1,0,0,1,0,0,1,1,0,0,0,1
948,0,0,0,1,0,0,0,0,0,0,0,0
949,1,0,1,0,0,0,0,0,0,0,0,0
950,0,0,1,0,0,0,0,1,0,0,1,0
951,1,0,1,0,0,0,0,1,0,1,0,1
952,0,0,1,0,0,0,0,1,0,0,0,0
953,0,0,1,0,0,0,0,1,0,0,0,0
954,0,0,1,0,0,0,0,0,0,0,0,0
955,1,0,0,1,0,0,1,0,0,1,0,1
956,1,0,0,1,0,0,1,1,0,1,0,1
957,1,0,0,1,0,0,0,0,0,0,0,0
958,0,0,1,0,0,0,0,0,0,0,1,0
959,0,0,0,1,0,0,0,1,0,0,0,0
960,0,0,1,0,0,0,0,0,0,0,0,0
961,1,0,1,0,0,0,0,1,0,0,0,0
962,0,0,1,0,0,0,0,0,0,0,0,0
963,1,0,1,0,0,0,1,0,0,1,0,1
964,1,0,0,1,0,0,0,0,0,0,0,0
965,1,0,1,0,0,0,0,1,0,0,0,0
966,1,0,0,1,0,0,0,1,0,1,0,1
967,1,0,0,1,0,0,0,0,0,1,0,1
968,1,0,0,1,0,0,0,0,0,1,0,1
969,1,0,1,0,0,0,0,0,0,0,0,0
970,1,0,1,0,0,0,0,1,0,0,0,0
971,1,0,1,0,0,0,0,1,0,0,1,0
972,1,0,1,0,0,0,0,0,0,0,0,0
973,1,0,1,0,0,0,0,1,0,1,0,1
974,1,0,0,1,0,0,0,1,0,1,0,1
975,1,0,0,1,0,0,1,1,0,1,0,1
976,1,0,0,1,0,0,1,0,0,1,0,1
977,0,0,1,0,0,0,0,0,0,0,0,0
978,0,0,1,0,0,0,0,0,0,0,0,0
979,1,0,1,0,0,0,0,1,0,0,0,0
980,0,0,1,0,0,0,0,0,0,0,0,0
981,1,0,1,0,0,0,0,0,0,0,0,0
982,1,0,0,1,0,0,0,0,0,0,0,1
983,1,0,0,1,0,0,0,0,0,1,0,1
984,1,0,0,1,0,0,0,1,0,0,0,1
985,0,0,1,0,0,0,0,0,0,0,0,0
986,1,0,0,1,0,0,0,1,0,0,0,1
987,1,0,0,1,0,1,0,0,0,1,0,1
988,1,0,1,0,0,0,0,0,0,0,0,0
989,1,0,1,0,0,0,0,1,0,0,0,1
990,0,0,1,0,0,0,1,1,0,1,0,1
991,0,0,1,0,0,0,0,0,0,0,0,0
992,1,0,0,1,0,0,0,1,0,0,0,0
993,1,0,0,1,0,0,1,1,0,1,0,1
994,1,0,1,0,0,0,1,1,0,1,0,1
995,0,0,1,0,0,0,0,0,0,0,0,0
996,1,0,1,0,0,0,0,0,0,0,0,0
997,1,0,0,1,0,0,1,1,0,0,0,1
998,1,0,1,0,0,0,0,1,0,0,0,0
999,0,0,1,0,0,0,0,0,0,0,0,1
1000,1,0,1,0,0,0,0,0,0,0,0,1
1001,0,0,0,1,0,0,0,1,0,0,0,0
1002,0,0,1,0,0,0,0,1,0,0,0,1
1003,1,0,1,0,0,0,0,0,0,0,0,0
1004,0,0,1,0,0,0,0,0,0,0,0,0
1005,1,0,1,0,0,0,0,1,0,1,0,1
1006,1,0,1,0,0,0,0,0,0,0,0,0
1007,1,0,1,0,0,0,0,1,0,1,0,1
1008,0,0,1,0,0,0,0,1,0,0,0,0
1009,1,0,1,0,0,0,0,0,0,0,0,1
1010,1,0,1,0,0,0,0,1,0,0,0,0
1011,1,0,1,0,0,0,0,0,0,0,0,0
1012,1,0,1,0,0,0,0,0,0,1,1,1
1013,1,0,0,1,0,0,1,1,0,1,0,1
1014,0,0,1,0,0,0,0,0,0,0,0,0
1015,0,0,0,1,0,0,0,0,0,1,0,0
1016,1,0,0,1,0,0,0,0,0,0,0,0
1017,1,0,1,0,0,0,0,0,0,0,0,0
1018,0,0,0,1,0,0,1,1,0,0,0,0
1019,1,0,1,0,0,0,0,0,0,1,0,1
1020,1,0,1,0,0,0,0,1,0,0,1,0
1021,0,0,1,0,0,0,0,1,0,0,0,0
1022,1,0,0,1,0,0,0,0,0,1,0,1
1023,0,0,1,0,0,0,0,1,0,0,0,0
1024,0,0,1,0,0,0,0,0,0,0,0,0
1025,1,0,0,1,0,0,0,1,0,1,0,1
1026,1,0,1,0,0,0,0,0,0,0,0,1
1027,1,0,1,0,0,0,0,1,0,0,1,0
1028,0,0,1,0,0,0,0,1,0,0,0,1
1029,1,0,0,1,0,0,1,1,0,1,0,1
1030,1,0,1,0,0,0,0,1,0,0,0,0
1031,1,0,0,1,0,0,0,1,0,1,0,1
1032,1,0,0,1,0,0,0,1,0,1,0,1
1033,0,0,1,0,0,0,0,0,0,0,0,0
1034,1,0,1,0,0,0,1,0,0,0,0,0
1035,1,0,1,0,0,0,0,1,0,0,0,0
1036,1,0,1,0,0,0,0,1,0,0,0,1
1037,1,0,0,1,0,0,0,1,0,0,0,1
1038,1,0,0,1,0,0,0,1,0,0,0,1
1039,1,0,1,0,0,0,0,0,0,0,0,0
1040,0,0,1,0,0,0,0,0,0,0,0,0
1041,0,0,1,0,0,0,0,0,0,0,0,0
1042,1,0,0,1,0,0,0,0,0,0,0,1
1043,1,0,0,1,0,0,0,1,0,1,0,1
1044,0,0,1,0,0,0,0,1,0,0,0,0
1045,1,0,0,1,0,0,0,0,0,1,0,1
1046,0,0,0,1,0,0,0,1,0,0,0,0
1047,1,0,0,1,0,0,1,1,0,1,0,1
1048,1,0,1,0,0,0,1,0,0,0,0,1
1049,1,0,1,0,0,0,0,0,0,1,0,1
1050,1,0,1,0,0,0,1,1,0,0,0,0
1051,1,0,1,0,0,0,0,0,0,1,1,1
1052,0,0,1,0,0,0,0,0,0,0,1,0
1053,0,0,1,0,0,0,1,1,0,1,0,1
1054,1,0,1,0,0,0,0,1,0,1,0,1
1055,1,0,0,1,0,0,0,1,0,0,0,1
1056,1,0,0,1,0,0,0,1,0,0,0,1
1057,0,0,1,0,0,0,0,0,0,0,0,0
1058,0,0,1,0,0,0,0,0,0,0,0,0
1059,1,0,1,0,0,0,0,1,0,1,1,1
1060,1,0,1,0,0,0,0,1,0,1,0,1
1061,1,0,1,0,0,0,0,0,0,1,0,1
1062,1,0,0,1,0,0,0,1,0,0,0,1
1063,1,0,0,1,0,0,1,1,0,1,0,1
